"state_no_vec","z","z_true","pr_post"
"1166 1167 1170 1171 1217 1218 1220 1221 1222 1268 1269 1270 1271 1272 1316 1317 1318 1319 1320 1321 1322 1366 1367 1371 1372 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2150 2151 2152 2153 2154 2155 2202","-19 61","1765","0.0002 0.0002 0.0001 0.0002 0.0002 0.0004 0.0010 0.0015 0.0002 0.0006 0.0001 0.0002 0.0005 0.0005 0.0009 0.0007 0.0005 0.0001 0.0001 0.0001 0.0006 0.0015 0.0016 0.0003 0.0006 0.0021 0.0034 0.0034 0.0063 0.0021 0.0018 0.0019 0.0017 0.0011 0.0002 0.0107 0.0002 0.0007 0.0108 0.0002 0.0019 0.0124 0.0003 0.0044 0.0061 0.0110 0.0013 0.0079 0.0113 0.0142 0.0094 0.0096 0.0103 0.0107 0.0278 0.0482 0.0338 0.0086 0.0495 0.0607 0.0581 0.0142 0.0809 0.0464 0.0702 0.0559 0.0150 0.0067 0.0838 0.0607 0.0435 0.0059 0.0062 0.0065 0.0056 0.0102 0.0055 0.0005 0.0013 0.0032 0.0042 0.0065 0.0088 0.0014"
"1167 1171 1217 1218 1220 1221 1222 1268 1270 1271 1272 1316 1317 1318 1319 1321 1322 1366 1367 1371 1372 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2150 2151 2152 2153 2154 2155 2202","62 11","1766","0.0001 0.0002 0.0001 0.0004 0.0010 0.0018 0.0002 0.0006 0.0003 0.0006 0.0008 0.0012 0.0008 0.0006 0.0002 0.0002 0.0009 0.0014 0.0019 0.0004 0.0008 0.0030 0.0047 0.0053 0.0111 0.0035 0.0026 0.0024 0.0031 0.0016 0.0002 0.0119 0.0004 0.0007 0.0147 0.0005 0.0015 0.0140 0.0006 0.0033 0.0067 0.0153 0.0014 0.0076 0.0155 0.0155 0.0106 0.0125 0.0134 0.0150 0.0274 0.0503 0.0406 0.0108 0.0418 0.0618 0.0622 0.0169 0.0638 0.0440 0.0565 0.0616 0.0148 0.0051 0.0770 0.0502 0.0469 0.0057 0.0050 0.0050 0.0049 0.0092 0.0045 0.0004 0.0011 0.0026 0.0033 0.0053 0.0071 0.0012"
"1171 1217 1218 1220 1221 1222 1268 1270 1271 1272 1316 1317 1318 1319 1321 1322 1366 1367 1371 1372 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2150 2151 2152 2153 2154 2155 2202","22 21","1767","0.0004 0.0002 0.0009 0.0023 0.0038 0.0005 0.0014 0.0004 0.0011 0.0015 0.0021 0.0020 0.0013 0.0002 0.0003 0.0016 0.0030 0.0049 0.0007 0.0013 0.0086 0.0075 0.0064 0.0173 0.0079 0.0048 0.0033 0.0034 0.0022 0.0003 0.0200 0.0005 0.0008 0.0177 0.0005 0.0023 0.0177 0.0004 0.0049 0.0070 0.0164 0.0013 0.0090 0.0146 0.0162 0.0112 0.0105 0.0118 0.0119 0.0292 0.0519 0.0354 0.0098 0.0465 0.0592 0.0557 0.0148 0.0689 0.0395 0.0633 0.0477 0.0143 0.0053 0.0648 0.0484 0.0355 0.0044 0.0042 0.0047 0.0037 0.0067 0.0036 0.0004 0.0009 0.0022 0.0026 0.0039 0.0053 0.0010"
"1170 1171 1217 1218 1219 1220 1221 1222 1268 1270 1271 1272 1273 1316 1317 1318 1319 1321 1322 1366 1367 1371 1372 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2150 2151 2152 2153 2154 2155 2202","44 33","1717","0.0002 0.0004 0.0001 0.0008 0.0002 0.0022 0.0039 0.0006 0.0014 0.0004 0.0012 0.0018 0.0003 0.0021 0.0016 0.0017 0.0003 0.0003 0.0021 0.0038 0.0072 0.0009 0.0015 0.0079 0.0086 0.0107 0.0196 0.0092 0.0091 0.0060 0.0053 0.0032 0.0002 0.0186 0.0008 0.0008 0.0201 0.0007 0.0017 0.0200 0.0011 0.0036 0.0074 0.0191 0.0015 0.0082 0.0167 0.0163 0.0116 0.0145 0.0147 0.0179 0.0269 0.0511 0.0433 0.0113 0.0379 0.0571 0.0614 0.0163 0.0481 0.0355 0.0456 0.0553 0.0127 0.0038 0.0623 0.0407 0.0403 0.0043 0.0033 0.0038 0.0034 0.0070 0.0035 0.0003 0.0008 0.0019 0.0023 0.0037 0.0054 0.0010"
"1170 1171 1217 1218 1219 1220 1221 1222 1268 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1366 1367 1371 1372 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2150 2151 2152 2153 2154 2155 2202","12 25","1667","0.0004 0.0007 0.0004 0.0019 0.0003 0.0038 0.0058 0.0008 0.0032 0.0007 0.0016 0.0024 0.0003 0.0065 0.0033 0.0024 0.0004 0.0002 0.0004 0.0021 0.0114 0.0115 0.0009 0.0019 0.0133 0.0107 0.0087 0.0234 0.0113 0.0098 0.0089 0.0060 0.0029 0.0004 0.0235 0.0006 0.0010 0.0217 0.0008 0.0025 0.0193 0.0007 0.0054 0.0073 0.0155 0.0014 0.0090 0.0151 0.0159 0.0104 0.0101 0.0118 0.0114 0.0281 0.0484 0.0324 0.0091 0.0435 0.0543 0.0501 0.0133 0.0667 0.0353 0.0575 0.0408 0.0122 0.0052 0.0553 0.0417 0.0289 0.0037 0.0032 0.0039 0.0030 0.0054 0.0027 0.0004 0.0009 0.0020 0.0021 0.0031 0.0041 0.0008"
"1167 1168 1170 1171 1217 1218 1219 1220 1221 1222 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1366 1367 1371 1372 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2150 2151 2152 2153 2154 2155 2202","4 31","1617","0.0003 0.0003 0.0005 0.0009 0.0006 0.0034 0.0005 0.0045 0.0069 0.0009 0.0041 0.0003 0.0009 0.0018 0.0020 0.0003 0.0151 0.0079 0.0038 0.0007 0.0003 0.0004 0.0021 0.0142 0.0152 0.0009 0.0012 0.0126 0.0078 0.0079 0.0235 0.0108 0.0097 0.0078 0.0072 0.0024 0.0004 0.0204 0.0005 0.0013 0.0169 0.0004 0.0024 0.0127 0.0004 0.0050 0.0087 0.0116 0.0019 0.0080 0.0081 0.0129 0.0077 0.0082 0.0073 0.0079 0.0248 0.0404 0.0299 0.0064 0.0411 0.0527 0.0501 0.0109 0.0659 0.0440 0.0464 0.0536 0.0097 0.0051 0.0804 0.0425 0.0375 0.0057 0.0031 0.0038 0.0026 0.0055 0.0024 0.0005 0.0011 0.0019 0.0021 0.0028 0.0037 0.0010"
"1167 1168 1169 1170 1171 1217 1218 1219 1220 1221 1222 1223 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1366 1367 1371 1372 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2150 2151 2152 2153 2154 2155 2202","9 18","1567","0.0011 0.0007 0.0004 0.0008 0.0013 0.0016 0.0053 0.0011 0.0064 0.0087 0.0009 0.0002 0.0078 0.0006 0.0013 0.0025 0.0025 0.0003 0.0223 0.0220 0.0106 0.0011 0.0005 0.0005 0.0017 0.0223 0.0170 0.0008 0.0013 0.0149 0.0092 0.0071 0.0241 0.0129 0.0110 0.0091 0.0073 0.0032 0.0006 0.0187 0.0003 0.0014 0.0131 0.0003 0.0032 0.0112 0.0005 0.0061 0.0084 0.0073 0.0018 0.0081 0.0065 0.0120 0.0057 0.0065 0.0065 0.0056 0.0218 0.0348 0.0249 0.0061 0.0391 0.0453 0.0433 0.0105 0.0817 0.0363 0.0525 0.0417 0.0115 0.0064 0.0692 0.0472 0.0288 0.0048 0.0024 0.0050 0.0020 0.0045 0.0021 0.0005 0.0010 0.0018 0.0017 0.0023 0.0031 0.0010"
"1166 1167 1168 1169 1170 1171 1217 1218 1219 1220 1221 1222 1267 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1366 1367 1371 1372 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2150 2151 2152 2153 2154 2155 2202","40 7","1517","0.0007 0.0020 0.0013 0.0008 0.0015 0.0021 0.0022 0.0095 0.0018 0.0099 0.0156 0.0017 0.0007 0.0190 0.0011 0.0023 0.0043 0.0034 0.0008 0.0290 0.0306 0.0309 0.0026 0.0011 0.0008 0.0031 0.0222 0.0199 0.0015 0.0019 0.0158 0.0134 0.0147 0.0239 0.0158 0.0171 0.0148 0.0135 0.0054 0.0005 0.0163 0.0004 0.0016 0.0135 0.0006 0.0028 0.0085 0.0008 0.0052 0.0093 0.0074 0.0020 0.0076 0.0060 0.0115 0.0062 0.0059 0.0068 0.0068 0.0181 0.0319 0.0244 0.0061 0.0285 0.0408 0.0379 0.0099 0.0515 0.0328 0.0349 0.0396 0.0089 0.0040 0.0651 0.0326 0.0294 0.0047 0.0015 0.0034 0.0015 0.0045 0.0016 0.0003 0.0007 0.0011 0.0011 0.0016 0.0023 0.0007"
"1119 1166 1167 1168 1169 1170 1171 1216 1217 1218 1219 1220 1221 1222 1223 1266 1267 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1323 1366 1367 1371 1372 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2150 2151 2152 2153 2154 2155 2202","38 45","1467","0.0002 0.0007 0.0019 0.0013 0.0008 0.0015 0.0023 0.0002 0.0023 0.0134 0.0019 0.0111 0.0162 0.0018 0.0007 0.0004 0.0006 0.0313 0.0016 0.0027 0.0055 0.0046 0.0006 0.0178 0.0251 0.0285 0.0042 0.0017 0.0012 0.0036 0.0005 0.0170 0.0145 0.0019 0.0036 0.0117 0.0248 0.0221 0.0169 0.0134 0.0190 0.0223 0.0224 0.0109 0.0004 0.0149 0.0009 0.0011 0.0099 0.0013 0.0027 0.0092 0.0024 0.0051 0.0077 0.0080 0.0017 0.0080 0.0095 0.0123 0.0072 0.0079 0.0081 0.0101 0.0176 0.0338 0.0277 0.0077 0.0278 0.0371 0.0400 0.0109 0.0479 0.0231 0.0379 0.0322 0.0104 0.0038 0.0447 0.0344 0.0239 0.0032 0.0013 0.0040 0.0015 0.0042 0.0022 0.0002 0.0005 0.0010 0.0010 0.0015 0.0030 0.0006"
"1119 1166 1167 1168 1169 1170 1171 1216 1217 1218 1219 1220 1221 1222 1223 1266 1267 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1323 1324 1366 1367 1371 1372 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2151 2152 2153 2154 2155 2202","-20 42","1417","0.0004 0.0016 0.0035 0.0026 0.0013 0.0019 0.0024 0.0007 0.0050 0.0306 0.0030 0.0121 0.0175 0.0017 0.0004 0.0006 0.0011 0.0390 0.0026 0.0031 0.0047 0.0037 0.0010 0.0208 0.0201 0.0263 0.0066 0.0022 0.0011 0.0037 0.0002 0.0002 0.0167 0.0124 0.0021 0.0029 0.0085 0.0213 0.0200 0.0141 0.0074 0.0108 0.0142 0.0169 0.0078 0.0005 0.0089 0.0008 0.0014 0.0077 0.0014 0.0025 0.0063 0.0011 0.0051 0.0081 0.0071 0.0018 0.0070 0.0071 0.0112 0.0065 0.0056 0.0057 0.0054 0.0185 0.0312 0.0216 0.0055 0.0295 0.0407 0.0339 0.0088 0.0562 0.0352 0.0385 0.0352 0.0078 0.0046 0.0636 0.0322 0.0284 0.0049 0.0017 0.0039 0.0025 0.0062 0.0022 0.0008 0.0015 0.0014 0.0023 0.0030 0.0007"
"1117 1119 1165 1166 1167 1168 1169 1170 1171 1216 1217 1218 1219 1220 1221 1222 1223 1266 1267 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1323 1366 1367 1371 1372 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2150 2151 2152 2153 2154 2155 2202","41 -5","1367","0.0004 0.0007 0.0007 0.0034 0.0082 0.0068 0.0029 0.0032 0.0042 0.0013 0.0124 0.0475 0.0078 0.0198 0.0274 0.0026 0.0008 0.0011 0.0025 0.0582 0.0054 0.0049 0.0081 0.0068 0.0012 0.0219 0.0277 0.0271 0.0116 0.0050 0.0020 0.0051 0.0006 0.0158 0.0109 0.0029 0.0045 0.0087 0.0294 0.0275 0.0104 0.0083 0.0086 0.0123 0.0178 0.0101 0.0005 0.0087 0.0014 0.0012 0.0068 0.0010 0.0026 0.0072 0.0016 0.0047 0.0072 0.0068 0.0016 0.0066 0.0048 0.0090 0.0049 0.0057 0.0049 0.0048 0.0139 0.0246 0.0197 0.0046 0.0238 0.0282 0.0305 0.0069 0.0457 0.0217 0.0302 0.0273 0.0069 0.0035 0.0426 0.0296 0.0194 0.0032 0.0017 0.0033 0.0015 0.0035 0.0020 0.0002 0.0003 0.0008 0.0010 0.0014 0.0026 0.0005"
"1069 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1215 1216 1217 1218 1219 1220 1221 1222 1223 1266 1267 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1323 1324 1366 1367 1371 1372 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2151 2152 2153 2154 2155 2202","-1 3","1366","0.0005 0.0006 0.0010 0.0015 0.0018 0.0086 0.0206 0.0106 0.0060 0.0049 0.0048 0.0007 0.0028 0.0203 0.0664 0.0107 0.0243 0.0319 0.0030 0.0008 0.0027 0.0060 0.0631 0.0082 0.0069 0.0090 0.0069 0.0017 0.0215 0.0278 0.0326 0.0147 0.0066 0.0025 0.0056 0.0004 0.0003 0.0140 0.0104 0.0031 0.0041 0.0059 0.0271 0.0252 0.0092 0.0052 0.0077 0.0074 0.0118 0.0077 0.0005 0.0068 0.0007 0.0014 0.0067 0.0011 0.0024 0.0060 0.0016 0.0046 0.0071 0.0040 0.0015 0.0056 0.0037 0.0081 0.0038 0.0039 0.0043 0.0035 0.0122 0.0201 0.0148 0.0038 0.0189 0.0260 0.0224 0.0060 0.0392 0.0228 0.0249 0.0235 0.0055 0.0031 0.0438 0.0220 0.0180 0.0031 0.0012 0.0026 0.0016 0.0035 0.0013 0.0004 0.0008 0.0007 0.0013 0.0017 0.0003"
"1069 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1266 1267 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1323 1324 1366 1367 1371 1372 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2151 2152 2153 2154 2155 2202","12 25","1316","0.0009 0.0011 0.0012 0.0030 0.0035 0.0039 0.0193 0.0328 0.0156 0.0086 0.0063 0.0057 0.0008 0.0016 0.0070 0.0303 0.0701 0.0141 0.0281 0.0350 0.0030 0.0009 0.0060 0.0097 0.0769 0.0100 0.0081 0.0103 0.0079 0.0014 0.0181 0.0258 0.0309 0.0159 0.0080 0.0028 0.0051 0.0006 0.0003 0.0128 0.0067 0.0030 0.0036 0.0050 0.0226 0.0211 0.0070 0.0044 0.0046 0.0064 0.0075 0.0048 0.0006 0.0066 0.0007 0.0013 0.0056 0.0010 0.0025 0.0035 0.0014 0.0044 0.0064 0.0031 0.0015 0.0052 0.0027 0.0064 0.0031 0.0030 0.0029 0.0031 0.0093 0.0163 0.0124 0.0028 0.0169 0.0197 0.0197 0.0044 0.0391 0.0175 0.0221 0.0188 0.0047 0.0030 0.0362 0.0222 0.0141 0.0026 0.0013 0.0025 0.0010 0.0026 0.0013 0.0002 0.0005 0.0007 0.0009 0.0017 0.0004"
"1069 1114 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1264 1266 1267 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1323 1324 1366 1367 1371 1372 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2152 2153 2154 2155 2202","31 -8","1317","0.0026 0.0011 0.0023 0.0036 0.0053 0.0057 0.0088 0.0316 0.0525 0.0195 0.0140 0.0089 0.0076 0.0015 0.0031 0.0145 0.0358 0.0892 0.0164 0.0348 0.0443 0.0039 0.0010 0.0010 0.0093 0.0149 0.0778 0.0117 0.0102 0.0126 0.0091 0.0020 0.0151 0.0208 0.0284 0.0198 0.0092 0.0034 0.0055 0.0006 0.0004 0.0075 0.0054 0.0030 0.0034 0.0035 0.0197 0.0177 0.0063 0.0032 0.0038 0.0039 0.0066 0.0034 0.0004 0.0050 0.0007 0.0011 0.0029 0.0010 0.0019 0.0024 0.0012 0.0033 0.0053 0.0020 0.0012 0.0039 0.0021 0.0050 0.0020 0.0022 0.0020 0.0019 0.0067 0.0111 0.0088 0.0021 0.0106 0.0145 0.0131 0.0034 0.0249 0.0135 0.0141 0.0139 0.0032 0.0019 0.0282 0.0138 0.0108 0.0020 0.0006 0.0017 0.0008 0.0020 0.0008 0.0004 0.0004 0.0007 0.0010 0.0002"
"1064 1069 1114 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1172 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1263 1264 1266 1267 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1323 1324 1366 1367 1371 1372 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2152 2153 2154 2155","17 23","1318","0.0007 0.0033 0.0015 0.0041 0.0048 0.0089 0.0093 0.0118 0.0455 0.0619 0.0255 0.0166 0.0106 0.0086 0.0003 0.0022 0.0060 0.0218 0.0496 0.0896 0.0190 0.0401 0.0478 0.0040 0.0011 0.0010 0.0017 0.0148 0.0182 0.0848 0.0138 0.0114 0.0144 0.0089 0.0019 0.0089 0.0172 0.0228 0.0202 0.0110 0.0036 0.0050 0.0007 0.0004 0.0060 0.0038 0.0029 0.0026 0.0032 0.0171 0.0141 0.0047 0.0029 0.0028 0.0032 0.0044 0.0030 0.0004 0.0026 0.0007 0.0009 0.0020 0.0008 0.0016 0.0015 0.0010 0.0028 0.0041 0.0016 0.0009 0.0032 0.0013 0.0037 0.0015 0.0015 0.0015 0.0013 0.0045 0.0084 0.0064 0.0015 0.0077 0.0095 0.0096 0.0023 0.0182 0.0081 0.0103 0.0087 0.0024 0.0014 0.0169 0.0102 0.0067 0.0012 0.0005 0.0012 0.0005 0.0012 0.0006 0.0002 0.0003 0.0004 0.0007"
"1014 1064 1069 1114 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1172 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1262 1263 1264 1266 1267 1268 1269 1270 1271 1272 1273 1274 1313 1316 1317 1318 1319 1320 1321 1322 1323 1324 1366 1367 1371 1372 1417 1421 1422 1467 1468 1469 1470 1471 1472 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2154 2155","-11 82","1268","0.0003 0.0008 0.0035 0.0024 0.0043 0.0058 0.0077 0.0076 0.0136 0.0415 0.0582 0.0185 0.0157 0.0092 0.0079 0.0003 0.0036 0.0063 0.0239 0.0364 0.0714 0.0155 0.0361 0.0470 0.0038 0.0011 0.0003 0.0016 0.0021 0.0141 0.0196 0.0612 0.0120 0.0118 0.0146 0.0092 0.0022 0.0003 0.0007 0.0058 0.0085 0.0163 0.0202 0.0109 0.0041 0.0047 0.0008 0.0006 0.0038 0.0031 0.0031 0.0024 0.0024 0.0171 0.0157 0.0028 0.0025 0.0030 0.0029 0.0048 0.0030 0.0022 0.0009 0.0010 0.0018 0.0012 0.0018 0.0019 0.0015 0.0032 0.0052 0.0016 0.0013 0.0040 0.0017 0.0052 0.0021 0.0021 0.0020 0.0020 0.0067 0.0115 0.0097 0.0023 0.0109 0.0152 0.0141 0.0037 0.0262 0.0144 0.0155 0.0151 0.0035 0.0022 0.0326 0.0163 0.0130 0.0025 0.0008 0.0023 0.0011 0.0031 0.0012 0.0010 0.0017"
"1014 1064 1069 1114 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1172 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1262 1263 1264 1266 1267 1268 1269 1270 1271 1272 1273 1274 1313 1316 1317 1318 1319 1320 1321 1322 1323 1324 1363 1366 1367 1371 1372 1417 1421 1422 1467 1468 1469 1470 1471 1472 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2153 2154 2155","51 6","1319","0.0004 0.0012 0.0037 0.0022 0.0048 0.0051 0.0091 0.0097 0.0121 0.0413 0.0497 0.0190 0.0155 0.0117 0.0110 0.0005 0.0032 0.0067 0.0223 0.0339 0.0634 0.0163 0.0482 0.0658 0.0062 0.0020 0.0004 0.0018 0.0028 0.0151 0.0165 0.0549 0.0146 0.0155 0.0218 0.0134 0.0039 0.0006 0.0008 0.0036 0.0059 0.0092 0.0190 0.0147 0.0060 0.0072 0.0016 0.0014 0.0005 0.0031 0.0025 0.0048 0.0041 0.0015 0.0259 0.0235 0.0024 0.0016 0.0031 0.0040 0.0062 0.0050 0.0020 0.0018 0.0005 0.0022 0.0023 0.0015 0.0019 0.0022 0.0027 0.0043 0.0020 0.0010 0.0038 0.0024 0.0049 0.0024 0.0023 0.0025 0.0025 0.0055 0.0109 0.0091 0.0026 0.0088 0.0118 0.0122 0.0033 0.0198 0.0093 0.0128 0.0107 0.0032 0.0016 0.0183 0.0122 0.0088 0.0014 0.0007 0.0016 0.0008 0.0021 0.0011 0.0003 0.0005 0.0014"
"1014 1064 1069 1114 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1172 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1262 1263 1264 1266 1267 1268 1269 1270 1271 1272 1273 1274 1275 1313 1316 1317 1318 1319 1320 1321 1322 1323 1324 1363 1366 1367 1371 1372 1413 1417 1421 1422 1467 1468 1469 1470 1471 1472 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2154 2155","13 55","1269","0.0005 0.0010 0.0036 0.0023 0.0038 0.0051 0.0065 0.0075 0.0108 0.0318 0.0410 0.0141 0.0136 0.0103 0.0108 0.0005 0.0033 0.0055 0.0205 0.0255 0.0480 0.0135 0.0508 0.0693 0.0064 0.0022 0.0004 0.0024 0.0025 0.0119 0.0142 0.0369 0.0118 0.0170 0.0236 0.0142 0.0047 0.0010 0.0004 0.0009 0.0027 0.0033 0.0056 0.0157 0.0121 0.0069 0.0089 0.0023 0.0019 0.0007 0.0024 0.0015 0.0059 0.0050 0.0005 0.0013 0.0325 0.0305 0.0022 0.0014 0.0019 0.0038 0.0079 0.0065 0.0025 0.0033 0.0005 0.0023 0.0033 0.0014 0.0026 0.0034 0.0030 0.0048 0.0034 0.0011 0.0044 0.0036 0.0064 0.0035 0.0034 0.0035 0.0039 0.0076 0.0145 0.0124 0.0033 0.0110 0.0164 0.0159 0.0044 0.0213 0.0131 0.0157 0.0151 0.0038 0.0018 0.0271 0.0149 0.0129 0.0021 0.0012 0.0020 0.0016 0.0035 0.0016 0.0012 0.0020"
